DATE,STARTING_PRICE,HIGH_PRICE,LOW_PRICE,CLOSING_PRICE,TRADING_VOLUME
20180227,19550,19900,19550,19550,61932
20180226,19950,20000,19400,19550,102307
20180222,19300,19650,19000,19600,61096
20180221,19650,19700,19200,19300,43355
20180220,19200,19950,19200,19250,100927
20180219,18800,19300,17700,19300,114565
20180214,18100,18750,18100,18500,43710
20180213,18550,18900,18200,18400,85143
20180212,19150,19500,18400,18400,92385
20180209,17900,19200,17700,19000,214512
20180208,17100,19500,16850,18700,431058
20180207,18250,18350,16850,16900,163153
20180206,16750,18100,16100,17800,240867
20180205,17800,17950,16900,17350,275176
20180202,20300,20400,17200,18150,758192
20180201,20750,21000,20050,20300,127952
20180131,20100,20450,20000,20250,97263
20180130,20300,20750,19950,20550,146617
20180129,20800,20850,19950,20300,168761
20180126,20200,21450,20150,20650,223322
20180125,20200,20600,19850,20050,130623
20180124,20450,20450,19950,20200,100614
20180123,20300,20500,19700,20450,193679
20180122,19300,20600,19150,20250,393946
20180119,19650,19650,19150,19300,209997
20180118,19800,19900,19200,19650,292374
20180117,20250,21700,19300,19900,1071404
20180116,18000,19700,17300,19700,953275
20180115,18000,18100,17300,17450,253508
20180112,17750,17900,16950,17800,268734
20180111,17450,17900,17100,17400,218851
20180110,17400,17600,16650,17350,227612
20180109,18700,19050,16950,17400,405999
20180108,17450,18600,17400,18300,772143
20180105,16700,17300,16300,17100,243027
20180104,16700,17000,16200,16600,418951
20180103,16500,16750,15800,16050,415187
20180102,17150,17150,16000,16200,379522
20171228,16850,17250,16400,16800,736255
20171227,16800,17900,16250,17150,535989
20171226,15450,16900,15050,16850,481050
20171222,15500,17000,15150,15700,770522
20171221,15650,16250,14600,16050,1060948
20171220,14600,16200,13600,16200,3426908
20171219,12500,12500,12500,12500,0
20171218,12500,12500,12500,12500,0
20171215,12500,12500,12500,12500,0
20171214,12500,12500,12500,12500,0
20171213,12500,12500,12500,12500,0
20171212,12500,12500,12500,12500,0
20171211,12500,12500,12500,12500,0
20171208,12500,12500,12500,12500,0
20171207,12500,12500,12500,12500,0
20171206,12500,12500,12500,12500,0
20171205,12500,12500,12500,12500,0
20171204,12500,12500,12500,12500,0
20171201,12500,12500,12500,12500,0
20171130,12500,12500,12500,12500,0
20171129,12224,13251,11999,12500,814012
20171128,12575,12801,12024,12124,498487
20171127,12851,14178,12600,12851,996662
20171124,13151,13201,12224,12675,603843
20171123,12776,14980,12600,13151,2903752
20171122,11197,13377,10997,12525,3597021
20171121,10471,12224,10045,10321,844733
20171120,9419,10371,9369,10371,484037
20171117,8818,9419,8818,9369,192216
20171116,8442,8893,8417,8893,102921
20171115,8417,8617,8417,8442,48147
20171114,8567,8642,8317,8417,65437
20171113,8492,8667,8417,8517,68695
20171110,8542,8592,8442,8492,60612
20171109,8617,8717,8442,8517,123723
20171108,8367,10070,8241,8642,1382125
20171107,8367,8517,8166,8267,31366
20171106,8567,8567,8392,8467,12586
20171103,8492,8567,8367,8542,17400
