DATE,STARTING_PRICE,HIGH_PRICE,LOW_PRICE,CLOSING_PRICE,TRADING_VOLUME
19910826,13895,14868,13895,14868,2701
19910824,14868,14868,14337,14603,124
19910823,14868,14868,14603,14603,9887
19910822,15045,15045,14603,14780,4938
19910821,14514,14868,14514,14514,5559
19910820,14072,14603,14072,14514,452
19910819,14957,14957,14780,14780,5503
19910817,14868,15134,14868,15134,14407
19910816,14868,14957,14868,14957,282
19910814,14691,14868,14691,14868,2158
19910813,14780,15045,14691,15045,1107
19910812,14514,15134,14514,14957,1311
19910810,15576,15576,15222,15222,2023
19910809,14957,15488,14957,15488,983
19910808,15045,15842,14957,14957,1311
19910807,15930,16196,15576,15576,5955
19910806,16107,16373,15842,15842,10169
19910805,16373,16373,15930,16284,21458
19910803,15930,16107,15930,15930,3333
19910802,15665,16019,15665,15930,1514
19910801,15842,16284,15576,16284,13006
19910731,15753,16196,15753,15842,3153
19910730,15930,16638,15930,16373,19028
19910729,16196,16284,15930,16284,18034
19910727,16284,16284,15930,15930,3751
19910726,15311,15930,15311,15930,3989
19910725,15930,16373,15576,15576,3955
19910724,15842,16019,15753,15930,8407
19910723,16550,16727,15930,16019,4407
19910722,16196,16284,16196,16284,7424
19910720,15576,15576,15488,15576,12282
19910719,15576,15665,15576,15576,9695
19910718,14337,15488,14337,15399,20972
19910716,14780,15045,14603,15045,2701
19910715,14780,15045,14780,14868,18113
19910713,14426,14603,14426,14603,10746
19910712,14603,14603,14426,14426,362
19910711,14337,14514,14337,14426,9175
19910710,14160,14337,14160,14337,2576
19910709,14160,14426,14160,14426,3616
19910708,14337,14603,14337,14426,4757
19910706,15045,15045,14868,14868,1254
19910705,14691,14868,14691,14868,9311
19910704,14603,14691,14603,14691,316
19910703,14603,15311,14603,14603,881
19910702,14514,14691,14514,14603,3096
19910701,14514,14780,14514,14603,994
19910629,14514,14514,14514,14514,0
19910628,14514,14514,14514,14514,768
19910627,14514,14514,14514,14514,113
19910626,14514,14514,14514,14514,0
19910625,14426,14603,14426,14514,3684
19910624,14514,14514,14514,14514,870
19910622,14603,14603,14603,14603,3266
19910621,14603,14603,14603,14603,0
19910619,14603,14603,14603,14603,13401
19910618,14603,14603,14603,14603,7096
19910617,14780,14780,14514,14603,15966
19910615,14780,14957,14603,14957,10520
19910614,14426,14780,14249,14780,2475
19910613,14249,14249,14249,14249,2068
19910612,14249,14249,13983,14249,3356
19910611,14249,14249,14249,14249,1243
19910610,14160,14249,14160,14249,1390
19910608,13983,14160,13983,14160,4531
19910607,14249,14249,13983,13983,1819
19910605,14160,14603,14160,14249,7684
19910604,14160,14160,14160,14160,305
19910603,14160,14160,14160,14160,226
19910601,14249,14249,14249,14249,249
19910531,14514,14514,14249,14249,68
19910530,14337,14337,14249,14337,520
19910529,14337,14337,14337,14337,23
19910528,14426,14514,14426,14514,5695
19910527,13895,14780,13895,14603,136
19910525,14603,14603,14603,14603,11
19910524,14780,14780,14691,14691,5480
19910523,14868,14868,14780,14780,1627
19910522,14603,14868,14603,14868,5842
19910520,15134,15134,14868,14868,5819
19910518,15134,15134,15134,15134,3616
19910517,14957,15134,14957,15134,6000
19910516,14957,15045,14868,14957,7480
19910515,15222,15222,14957,14957,2000
19910514,14957,15134,14957,15045,4565
19910513,15134,15134,14957,14957,1209
19910511,15222,15222,15134,15134,271
19910510,15399,15399,15311,15311,1367
19910509,15045,15311,15045,15311,16972
19910508,15311,15311,15311,15311,181
19910507,15045,15311,15045,15311,24576
19910506,15311,15311,15311,15311,644
19910504,15399,15576,15399,15576,68
19910503,15753,15753,15576,15576,576
19910502,15576,15930,15576,15753,2531
19910501,15488,15665,15311,15576,1842
19910430,15488,15665,15399,15665,4000
19910429,15576,15753,15399,15399,12621
19910427,15488,15488,15222,15222,418
19910426,15399,15399,15399,15399,79
19910425,15045,15488,15045,15399,1492
19910424,15045,15045,15045,15045,11
19910423,15576,15753,15576,15753,893
19910422,14868,15753,14868,15753,1266
19910420,15576,15576,15045,15045,124
19910419,15488,15488,15488,15488,56
19910418,15576,15576,15488,15488,3989
19910417,15488,15576,15488,15576,181
19910416,15488,15488,15488,15488,68
19910415,15045,15753,15045,15488,226
19910413,15753,15753,15665,15665,169
19910412,15753,15753,15753,15753,113
19910411,15665,15665,15311,15576,1412
19910410,15576,15576,15576,15576,5209
19910409,15576,15842,15576,15576,3718
19910408,15311,15576,15311,15576,576
19910406,15842,15842,15576,15576,395
19910404,15753,15753,15753,15753,0
19910403,15576,15753,15576,15753,271
19910402,15576,15576,15576,15576,181
19910401,16284,16284,15665,15665,1186
19910330,16284,16284,16284,16284,362
19910329,15665,15665,15665,15665,113
19910328,15576,15930,15576,15930,339
19910327,15930,16019,15488,15488,271
19910325,16019,16107,16019,16019,1186
19910323,15842,16196,15842,15842,599
19910322,16196,16196,15930,16019,1672
19910321,16373,16373,16196,16196,12362
19910320,17081,17081,16373,16638,271
19910319,16196,16815,16196,16638,33254
19910318,16815,16815,16373,16815,2723
19910316,16550,16815,16550,16815,2531
19910315,16550,16550,16373,16550,12090
19910314,16107,16815,16107,16550,13797
19910313,16815,17169,16815,16815,8181
19910312,17523,17612,17169,17258,10893
19910311,17346,17346,16992,17346,1842
19910309,17435,17435,17258,17258,7638
19910308,17258,17789,17169,17789,11797
19910307,17523,17789,17435,17789,10350
19910306,17258,17700,17258,17700,5277
19910305,17081,17523,17081,17523,5638
19910304,16992,17258,16992,17258,6836
19910302,16550,17081,16550,17081,3492
19910228,16904,16992,16727,16992,16870
19910227,16107,16638,16107,16638,6407
19910226,16461,16461,16107,16461,17876
19910225,16373,16461,15930,16284,70463
19910223,15930,15930,15930,15930,23
19910222,16196,16196,15930,15930,23
19910221,15842,16196,15842,15930,2508
19910220,16019,16019,15842,15842,3130
