,STARTING_PRICE,HIGH_PRICE,LOW_PRICE,CLOSING_PRICE,TRADING_VOLUME
20200519,6600,6840,6480,6840,704505
20200518,6590,6650,6440,6520,295313
20200515,6780,6810,6550,6560,263233
20200514,6700,6790,6600,6710,319156
20200513,6620,6870,6600,6780,414811
20200512,6720,6730,6540,6620,179012
20200511,6860,6860,6670,6720,210875
20200508,6820,6830,6720,6810,206465
20200507,6750,6880,6690,6760,300666
20200506,6420,6790,6390,6760,496722
20200504,6360,6520,6300,6370,228035
20200429,6540,6580,6440,6460,222090
20200428,6720,6720,6520,6520,267354
20200427,6690,6700,6560,6620,265484
20200424,6700,6840,6540,6600,338755
20200423,7100,7100,6720,6800,1062982
20200422,6480,6710,6380,6710,422929
20200421,6750,6840,6300,6510,755445
20200420,6810,7090,6700,6710,621530
20200417,6900,6930,6670,6740,458278
20200416,6720,6760,6490,6680,634278
20200414,7040,7170,6700,6850,930981
20200413,7330,7890,6850,6850,3312332
20200410,6750,7600,6470,7600,3236542
20200409,7020,7040,6650,6660,715377
20200408,7340,7470,6840,6840,1596011
20200407,6810,7490,6620,7480,3975434
20200406,6460,6750,6460,6670,842186
20200403,6340,6490,6210,6460,318064
20200402,6150,6330,6030,6260,307565
20200401,6650,6750,6210,6240,682982
20200331,6440,6770,6280,6560,1648973
20200330,6070,6360,6040,6230,967371
20200327,6450,6450,5980,6150,1314386
20200326,6370,6390,6050,6230,1152050
20200325,5590,6450,5490,6240,1967439
20200324,5280,5530,5230,5460,229676
20200323,5000,5480,4885,5210,327478
20200320,4855,5250,4810,5250,319153
20200319,5220,5510,4670,4780,394029
20200318,5380,5640,5050,5150,187780
