,STARTING_PRICE,HIGH_PRICE,LOW_PRICE,CLOSING_PRICE,TRADING_VOLUME
20200515,5950,5970,5730,5930,454932
20200514,5990,5990,5760,5890,366229
20200513,5910,6000,5820,5990,968600
20200512,5680,6020,5580,6000,1338936
20200511,5590,5780,5470,5630,338754
20200508,5660,5670,5490,5540,257054
20200507,5540,5660,5540,5590,154611
20200506,5480,5640,5460,5530,218590
20200504,5400,5540,5300,5460,132526
20200429,5600,5650,5430,5500,230393
20200428,5710,5920,5560,5600,330746
20200427,5590,5740,5570,5670,328634
20200424,5860,5910,5510,5600,635849
20200423,5570,6270,5550,5950,2889721
20200422,5420,5490,5130,5430,446195
20200421,5430,5470,5080,5250,317215
20200420,5300,5500,5200,5380,275986
20200417,5320,5340,5200,5280,229664
20200416,5140,5290,4935,5250,271794
20200414,5010,5140,4950,5090,217047
20200413,5230,5230,4975,4995,199935
20200410,5330,5370,4985,5150,333331
20200409,5390,5390,5190,5300,318903
20200408,5450,5450,5210,5250,415808
20200407,5340,5430,5100,5330,495647
20200406,5110,5500,4920,5270,1672423
20200403,4450,4750,4450,4650,505425
20200402,4390,4490,4250,4450,309301
20200401,4710,4895,4360,4450,487453
20200331,4400,4570,4335,4465,247834
20200330,4080,4475,3930,4290,262827
20200327,4375,4380,3915,4100,233755
20200326,4000,4220,3750,4100,189989
20200325,3810,3990,3780,3950,228331
20200324,3490,3680,3490,3660,209747
20200323,3300,3530,3275,3400,376215
20200320,3280,3685,3280,3620,355870
20200319,4095,4250,3170,3280,726042
20200318,4625,4735,4100,4100,306986
20200317,4200,4875,4200,4620,304948
20200316,4900,5080,4600,4650,603827
20200313,5090,5170,4575,4955,722268
20200312,6150,6400,5540,5540,1301489
20200311,6070,6240,5900,6110,740541
20200310,6560,6730,5870,5930,1012934
20200309,6150,6500,5950,6440,794835
20200306,6090,6180,5960,6000,126530
20200305,6150,6220,6050,6100,149142
20200304,5840,6120,5830,6040,152094
20200303,6120,6170,5890,5890,159839
20200302,5860,6080,5800,5970,216887
20200228,6200,6290,5900,5920,292355
20200227,6590,6600,6220,6240,410957
20200226,6180,6580,6050,6570,434733
20200225,6400,6440,6000,6270,325953
20200224,6180,6600,5820,6470,717163
20200221,6220,6440,6110,6200,151187
20200220,6490,6620,6230,6240,272519
20200219,6230,6600,6190,6350,338134
20200218,6560,6560,6200,6200,242142
20200217,6050,7130,6040,6530,949699
20200214,6100,6150,6050,6050,60578
20200213,6130,6200,6000,6100,68764
20200212,5930,6180,5870,6130,99530
20200211,5910,6000,5880,5920,53688
20200210,5950,6020,5900,5910,62634
20200207,6010,6130,5930,6020,80749
20200206,6000,6120,5930,6030,77124
20200205,6050,6170,5980,5980,59008
20200204,5880,6050,5700,6050,88007
20200203,5470,5850,5270,5840,139494
20200131,5900,5990,5510,5560,141169
20200130,6110,6150,5750,5900,201001
20200129,6100,6250,5990,6110,150203
20200128,5830,6450,5790,5990,284086
20200123,6100,6150,6020,6130,125349
20200122,6010,6180,6010,6100,64159
20200121,6100,6210,5980,6040,157971
20200120,6120,6280,6050,6090,111610
20200117,6380,6380,6010,6110,93787
20200116,6380,6430,6010,6280,134000
20200115,6340,6450,6200,6370,118188
20200114,6720,6730,6280,6280,222763
20200113,6480,6480,6250,6450,221236
20200110,6880,6930,6480,6520,581284
