DATE,STARTING_PRICE,HIGH_PRICE,LOW_PRICE,CLOSING_PRICE,TRADING_VOLUME
20181026,13200,13450,12000,12050,76069
20181025,12950,13300,12700,13150,77299
20181024,14000,14150,13400,13550,45184
20181023,14300,14300,13600,13850,48539
20181022,14050,14600,13950,14300,53118
20181019,13550,14200,13000,14150,63644
20181018,14200,14300,13500,13650,59048
20181017,14000,14450,13850,14150,69033
20181016,14050,14350,13900,13900,60721
20181015,14600,14650,14050,14050,76530
20181012,14000,14750,13850,14750,74296
20181011,14800,15300,14100,14300,87982
20181010,16800,17300,15500,15700,78640
20181008,17150,17800,16950,16950,40603
20181005,17450,17650,16900,17450,60535
20181004,18350,18500,17400,17600,107022
20181002,19950,20050,18500,18500,171480
20181001,19050,19900,18900,19800,200171
20180928,18400,18950,18350,18950,64897
20180927,18300,18700,18050,18550,69257
20180921,18250,18400,18000,18350,61662
20180920,18000,18300,17850,18000,52757
20180919,18700,18750,17900,17900,91351
20180918,18950,19200,18450,18550,118938
20180917,18550,19000,18050,19000,132061
20180914,17950,18500,17750,18500,136426
20180913,17300,17950,17050,17950,64954
20180912,17550,17600,17050,17200,50780
20180911,17450,18000,17350,17450,74726
20180910,17150,17500,16950,17300,47448
20180907,17350,17600,17050,17150,66052
20180906,17700,17850,17400,17500,56425
20180905,18150,18500,17650,17700,85432
20180904,18300,18400,17950,18150,66862
20180903,18200,18700,17950,18300,150016
20180831,17100,18200,17000,18100,209731
20180830,17300,18100,17100,17100,343858
20180829,17400,17500,16800,16900,131901
20180828,16900,17450,16850,17400,99970
20180827,17050,17200,16550,17000,104076
20180824,17350,17400,16350,16850,185908
20180823,17050,18750,17000,17300,637818
20180822,17450,17450,16900,16900,78103
20180821,17200,17350,16900,17300,68152
20180820,17500,17750,16850,17000,61672
20180817,18000,18200,17400,17450,35547
20180816,18400,18400,17300,18050,39510
20180814,18400,18800,18150,18350,31912
20180813,19300,19300,18150,18350,26083
20180810,19250,19350,18900,19300,20608
20180809,20050,20050,19150,19350,47202
20180808,20150,20450,19950,20000,25319
20180807,20450,20500,19950,20500,25644
20180806,21100,21100,20100,20250,41360
20180803,20750,20800,20400,20650,18958
20180802,21900,22000,20350,20550,64939
20180801,21600,22000,21200,21900,58133
20180731,21100,21550,20950,21150,13033
20180730,21200,21650,20900,21050,13663
20180727,21600,21600,21200,21400,10964
20180726,21250,21900,21250,21600,20850
20180725,21750,21800,21050,21300,23263
20180724,21800,21950,21000,21800,32228
20180723,22000,22350,21050,21050,36381
20180720,24200,24400,21950,22000,77480
20180719,25400,26050,24300,24300,28827
20180718,27000,27600,25250,25800,32856
20180717,27850,27850,27050,27100,6541
20180716,27450,27850,26900,27400,8760
20180713,27450,27650,26900,27450,6661
20180712,27900,27900,26900,27450,16156
20180711,28850,28850,27050,27750,33267
20180710,28950,29800,28700,28950,23952
20180709,29300,30250,28900,29400,49400
20180706,28200,28900,27650,28900,17855
20180705,28600,28650,26900,28250,19345
20180704,28500,28650,27950,28300,12056
20180703,28850,28850,28200,28500,14566
20180702,28450,28900,28000,28200,28056
20180629,28700,28900,27900,28450,23867
20180628,27600,29000,27600,28400,24090
20180627,27600,28750,27600,28100,15752
20180626,27550,27900,26700,27800,9375
20180625,27500,28000,27100,27550,13727
20180622,26600,27800,26350,27500,21554
20180621,27000,27350,26600,26600,19871
20180620,27550,28000,27000,27350,23486
20180619,28450,28600,27600,27600,18548
20180618,28400,28600,27550,28600,57653
20180615,27700,28400,27350,28400,62569
20180614,28050,28100,27300,27900,62862
20180612,28050,28150,27500,28000,27181
20180611,27050,27950,27050,27900,22599
20180608,26650,27500,26650,27150,27759
20180607,25900,26650,25900,26650,19749
20180605,26700,26700,25750,25800,33201
20180604,27200,27250,25150,26200,38455
20180601,26600,27400,26300,27200,24682
20180531,26450,26950,25800,26600,66949
20180530,27450,27550,25450,26000,116251
20180529,28650,28650,27550,27550,63602
20180528,29300,29800,28400,28750,53930
20180525,30600,30600,29050,29250,38735
20180524,29650,30700,29400,30700,25196
20180523,30150,30150,29450,29650,25069
20180521,30950,31000,30000,30150,36276
20180518,30400,31450,30250,31350,34869
20180517,30800,30850,30050,30300,51590
20180516,32200,32200,30100,30100,61655
20180515,34000,34050,31950,32300,100102
20180514,35000,35000,34150,34150,18974
20180511,35250,35750,34350,35000,31191
20180510,35600,35750,34750,35250,20581
20180509,34700,35650,34400,35600,29219
20180508,36750,36750,34750,34750,31864
20180504,35600,36650,35550,36000,52341
20180503,35650,35950,34900,34900,26126
20180502,36300,36700,35400,35650,32285
20180430,36450,37250,36100,36300,30743
20180427,36250,36900,35750,36800,27403
20180426,37450,37700,35700,36700,49324
20180425,36100,37100,35900,37000,84743
20180424,34450,36350,34450,36000,58905
20180423,35100,36350,34400,34450,60044
20180420,36600,36600,34800,35100,56701
20180419,36100,36750,35750,35750,67094
20180418,35100,35750,34750,35650,48722
20180417,35000,35550,34400,35050,29613
20180416,34700,34950,34450,34950,31953
20180413,34300,35200,34300,34400,67745
20180412,35050,35200,34300,34650,27824
20180411,34100,35450,33900,35000,53588
20180410,34550,34550,33550,33800,22566
20180409,33650,34600,33650,34100,26142
20180406,34500,34850,33300,33650,41910
20180405,36400,36500,34300,34650,54563
20180404,37400,40350,35250,35500,247101
20180403,33700,34650,33300,34250,33299
20180402,34200,35900,33950,33950,89320
20180330,33800,33950,33300,33400,30196
20180329,33550,34250,33550,34200,20284
20180328,33350,33850,33300,33500,14438
20180327,34100,34450,33300,33400,28849
20180326,33150,34500,33100,34500,16384
20180323,34750,35450,33250,33250,28069
20180322,35300,35550,34850,34850,13328
20180321,36300,36850,34800,35050,43686
20180320,36500,37050,36200,36750,10416
20180319,38000,38000,36950,37100,7653
20180316,37600,38100,36750,37900,16326
20180315,36500,38000,35850,37750,23876
20180314,37600,38200,36500,36600,34100
20180313,38200,38800,37550,38200,18057
20180312,37850,38950,36950,38950,26968
20180309,35250,38250,35250,38000,62530
20180308,34400,35700,34400,35150,22039
20180307,35400,35400,34400,34400,31073
20180306,34950,34950,34400,34800,33869
20180305,33250,34700,33150,33950,20649
20180302,32700,33950,32600,33950,47597
20180228,34700,34700,33400,33400,22841
20180227,36250,36900,34550,34550,56000
20180226,37200,37300,35150,36700,27319
20180222,36650,37200,35700,37000,24828
20180221,35700,36800,35250,36800,19574
20180220,37000,37400,35150,35400,24993
20180219,36350,37000,35400,37000,24516
20180214,35300,36100,34800,36050,35777
20180213,35900,36900,34950,35300,26680
20180212,36400,37000,35500,35700,30535
20180209,36800,37500,36100,36150,40219
20180208,39850,41200,37050,38000,139219
20180207,39550,41500,38300,39850,115586
20180206,34000,39600,34000,39600,67563
20180205,35400,37600,35400,35500,37385
20180202,38700,38700,36650,37000,36387
20180201,36850,38750,36600,38100,68096
20180131,35300,36900,34850,36300,33412
20180130,36200,36500,34800,34800,36927
20180129,37450,37750,35500,35750,41131
20180126,37500,37500,36550,37300,16914
20180125,37500,38000,36650,37100,17921
20180124,38500,38500,37100,37100,19260
20180123,38450,38450,37550,38400,23595
20180122,37900,38400,36250,38300,59996
20180119,37800,37800,36500,37700,37690
20180118,36000,37200,35600,37200,47707
20180117,35900,36450,34900,35250,49273
20180116,34050,35700,34000,35150,32079
20180115,35150,35900,33850,34300,34471
20180112,34700,35600,34600,35550,27663
20180111,33450,35550,33450,35550,33689
20180110,34500,35000,33450,33600,47735
20180109,32900,33200,32100,33000,36594
20180108,33650,34150,32600,32750,52438
20180105,34900,35500,34100,34100,35559
20180104,36400,36450,35300,35300,33563
20180103,36200,36800,35550,36650,30550
20180102,36550,36950,36050,36450,24893
20171228,37300,37700,36750,36750,17723
20171227,39050,39050,37150,37700,32098
20171226,38950,39700,38150,39050,35512
20171222,38950,39200,37250,39000,31484
20171221,38450,40000,37100,39000,22419
20171220,41000,41000,39450,39500,6343
20171219,41050,41400,40350,41000,14967
20171218,40400,41550,39500,41400,110033
20171215,38500,40500,37750,40450,98199
20171214,38700,39300,37400,38500,55247
20171213,37800,40650,37700,38800,44486
20171212,39400,39550,36100,37800,41309
20171211,37800,39650,35000,39350,67767
20171208,38050,38450,37000,37000,8548
20171207,38500,38850,37400,38050,22090
20171206,37850,38650,37350,38500,28802
20171205,37500,39050,37000,37350,45470
20171204,38500,39350,38000,38300,17281
20171201,39700,39800,37650,38500,24604
20171130,39400,39700,37600,39700,51167
20171129,36850,40000,36850,39150,84276
20171128,37500,39750,36650,37400,88524
20171127,35600,37750,35600,37400,54408
20171124,37950,38100,36050,36050,40239
20171123,37550,38400,36300,37950,50286
20171122,35650,37250,33650,36900,105676
20171121,38500,38700,35800,36350,29233
20171120,36700,38250,36450,37600,15863
20171117,37400,37850,36300,37000,16710
20171116,37200,37900,36500,37900,51113
20171115,35800,37300,35800,37200,82509
20171114,35000,36200,34700,35600,102900
20171113,34200,34700,33950,34550,37292
20171110,34450,34450,33700,34300,14700
20171109,33700,34400,33500,34200,15925
20171108,33300,34050,33300,34000,21674
20171107,33000,33600,32400,33500,18888
20171106,32500,33250,31800,33200,25714
20171103,32700,33850,32450,33050,16555
20171102,32550,33200,32100,32950,15825
20171101,33600,34000,32400,32550,14214
20171031,34600,35350,33450,34200,22638
20171030,33800,34400,33500,34250,26711
20171027,34250,34250,32700,33450,21670
20171026,31250,33750,30600,33400,39810
20171025,30200,31000,29950,30950,9469
20171024,29600,30250,29250,30200,7493
20171023,29400,29950,28750,29700,2464
20171020,29400,29450,28800,29400,3446
20171019,29300,29650,28900,29100,12356
20171018,30100,30300,29300,29300,14450
20171017,31800,32400,29750,30350,38114
20171016,31800,32750,31600,31800,47070
20171013,31500,33400,31400,31850,67196
20171012,31900,32200,31650,31800,9817
20171011,32400,32450,31800,32000,24217
20171010,32350,33000,31650,32950,4165
